BatteryLevel,State,DistanceL,DistanceR,SpeedLExp,SpeedRExp,SpeedLBuff,SpeedRBuff,OutputL,OutputR
2.8,5,106.03,574.32,134.19,-71.36,109.35,-78.11,0.45,-0.36
2.8,5,107.5,572.85,132.97,-71.96,101.12,-86.68,0.45,-0.36
2.81,5,108.97,571.38,131.04,-72.5,100.69,-86.31,0.45,-0.36
2.81,5,108.97,571.38,130.26,-72.75,82.98,-82.98,0.45,-0.36
2.81,5,110.45,569.9,128.07,-73.24,98.78,-84.67,0.45,-0.36
2.8,5,111.92,569.9,126.4,-73.44,97.17,-69.4,0.45,-0.36
2.81,5,111.92,568.43,124.51,-73.61,83.33,-83.33,0.45,-0.36
2.8,5,111.92,568.43,122.38,-73.83,69.58,-69.58,0.45,-0.36
2.8,5,113.39,566.96,120.08,-73.92,69.53,-83.43,0.45,-0.36
2.8,5,114.86,566.96,117.26,-74.06,83.28,-69.4,0.45,-0.36
2.8,5,114.86,565.49,115.84,-74.35,74.33,-89.2,0.45,-0.36
2.8,5,116.34,565.49,113.86,-74.26,86.64,-72.2,0.45,-0.36
2.8,5,116.34,564.01,111.98,-74.61,73.35,-73.35,0.45,-0.36
2.81,5,117.81,564.01,110.73,-74.6,90.72,-75.6,0.45,-0.36
2.79,5,117.81,562.54,109,-74.19,76.03,-76.03,0.45,-0.36
2.79,5,119.28,562.54,107.81,-74.23,74.99,-74.99,0.45,-0.36
2.8,5,120.75,561.07,106.36,-74.3,90.21,-75.18,0.45,-0.36
2.8,5,122.23,561.07,105.71,-74.34,105.13,-75.09,0.45,-0.36
2.8,5,123.7,559.6,105.24,-74.52,105.22,-75.16,0.45,-0.36
2.8,5,123.7,559.6,105.24,-74.54,105.12,-75.08,0.45,-0.36
2.8,5,125.17,558.12,105.09,-74.88,103.23,-73.74,0.45,-0.36
2.8,5,126.65,558.12,105.23,-74.79,102.9,-73.5,0.45,-0.36
2.8,5,128.12,556.65,105.55,-74.72,117.76,-73.6,0.45,-0.36
2.8,5,129.59,556.65,106.01,-74.67,117.63,-73.52,0.45,-0.36
2.81,5,131.06,555.18,106.84,-75.31,132.35,-73.53,0.45,-0.36
2.81,5,132.54,553.71,107.56,-75.39,132.79,-88.53,0.45,-0.36
2.8,5,134.01,553.71,108.72,-75.56,132.45,-73.58,0.45,-0.36
2.79,5,135.48,552.23,109.89,-75.76,132.47,-88.31,0.45,-0.36
2.8,5,135.48,552.23,110.84,-75.79,117.47,-73.42,0.45,-0.36
2.8,5,136.95,552.23,111.24,-75.73,129.15,-71.75,0.45,-0.36
2.8,5,138.43,550.76,112.44,-75.51,130.05,-72.25,0.45,-0.36
2.81,5,139.9,549.29,113.72,-75.77,129.82,-86.55,0.45,-0.36
2.8,5,141.37,549.29,114.79,-75.92,129.88,-72.15,0.45,-0.36
2.8,5,142.84,547.82,115.8,-76.26,130.01,-86.67,0.45,-0.36
2.79,5,144.32,547.82,117.22,-76.07,144.26,-72.13,0.45,-0.36
2.8,5,145.79,546.34,118.28,-76.34,144.14,-86.48,0.45,-0.36
2.81,5,147.26,546.34,119.66,-76.09,143.78,-71.89,0.45,-0.36
2.81,5,148.73,544.87,120.74,-76.32,145.05,-72.52,0.45,-0.36
2.8,5,150.21,544.87,121.66,-76.12,144.22,-72.11,0.45,-0.36
2.81,5,151.68,543.4,123.05,-76.61,137.32,-76.29,0.45,-0.36
2.81,5,153.15,541.92,124.3,-76.72,150.35,-90.21,0.45,-0.36
2.8,5,154.63,541.92,125.37,-76.91,135.25,-75.14,0.45,-0.36
2.81,5,156.1,540.45,126.2,-77.14,150.14,-90.08,0.45,-0.36
2.8,5,157.57,540.45,127.01,-77.15,148.32,-74.16,0.45,-0.36
2.8,5,159.04,540.45,127.9,-76.99,148.54,-74.27,0.45,-0.36
2.81,5,160.52,538.98,128.61,-76.85,147.77,-73.89,0.45,-0.36
2.81,5,161.99,538.98,129,-76.77,150.69,-75.34,0.45,-0.36
2.82,5,163.46,537.51,129.62,-76.83,145.67,-72.84,0.45,-0.36
2.8,5,164.93,536.03,130.13,-76.93,145.67,-87.4,0.45,-0.36
2.79,5,166.41,534.56,130.74,-76.96,145.64,-87.38,0.45,-0.36
2.8,5,166.41,534.56,130.71,-77.25,130.61,-87.08,0.45,-0.36
2.79,5,169.35,534.56,131.44,-76.99,145.7,-72.85,0.45,-0.36
2.8,5,170.82,533.09,132.01,-76.79,146.41,-73.2,0.45,-0.36
2.8,5,170.82,533.09,132.48,-76.65,132.63,-73.68,0.45,-0.36
2.8,5,173.77,531.62,132.79,-76.95,147.15,-88.29,0.45,-0.36
2.79,5,175.24,531.62,133.23,-76.93,147.78,-73.89,0.45,-0.36
2.8,5,176.71,530.14,133.96,-77.37,151.55,-75.77,0.45,-0.36
2.79,5,176.71,528.67,134.32,-77.41,134.81,-89.87,0.45,-0.36
2.8,5,179.66,528.67,134.8,-77.58,150.01,-75,0.45,-0.36
2.8,5,179.66,528.67,135.1,-77.46,134.5,-74.72,0.45,-0.36
2.8,5,182.61,527.2,135.57,-77.36,150.35,-75.18,0.45,-0.36
2.8,5,182.61,525.73,135.83,-77.39,135.18,-90.12,0.45,-0.36
2.8,5,185.55,524.25,136.27,-77.76,148.78,-89.27,0.45,-0.36
2.8,5,185.55,524.25,136.56,-78.16,148.72,-74.36,0.45,-0.36
2.8,5,187.02,524.25,136.63,-78.05,133.88,-74.38,0.45,-0.36
2.8,5,188.5,522.78,136.82,-78.35,134.26,-74.59,0.45,-0.36
2.81,5,189.97,522.78,136.68,-78.16,133.68,-74.27,0.45,-0.36
2.81,5,189.97,521.31,136.55,-78.1,133.84,-74.36,0.45,-0.36
2.8,5,192.91,521.31,136.28,-77.92,133.98,-74.43,0.45,-0.36
2.8,5,192.91,521.31,136.22,-77.82,133.42,-74.12,0.45,-0.36
2.81,5,194.39,519.84,135.78,-77.47,119.07,-74.42,0.45,-0.36
2.8,5,195.86,518.36,135.1,-77.76,133.83,-74.35,0.45,-0.36
2.81,5,195.86,518.36,134.36,-77.62,123.45,-77.16,0.45,-0.36
2.81,5,197.33,516.89,133.55,-77.08,120.03,-75.02,0.45,-0.36
2.81,5,198.8,516.89,132.75,-76.98,120.03,-75.02,0.45,-0.36
2.8,5,200.28,515.42,131.69,-76.58,120.13,-75.08,0.45,-0.36
2.81,5,200.28,515.42,131.14,-76.51,99.82,-71.3,0.45,-0.36
2.81,5,201.75,513.94,129.24,-76.32,103.48,-73.91,0.45,-0.36
2.81,5,201.75,512.47,127.86,-76.37,89.17,-89.17,0.45,-0.36
2.8,5,203.22,512.47,126.43,-76.88,104.4,-74.57,0.45,-0.36
2.8,5,203.22,511,124.75,-77.05,89.15,-89.15,0.45,-0.36
2.8,5,204.69,511,123.29,-76.91,89.18,-74.31,0.45,-0.36
2.8,5,204.69,511,121.95,-76.81,89.24,-74.37,0.45,-0.36
2.81,5,206.17,509.53,120.79,-76.85,89.02,-74.18,0.45,-0.36
2.8,5,206.17,509.53,118.43,-76.63,73.5,-73.5,0.45,-0.36
2.8,5,207.64,508.05,116.66,-76.63,73.66,-73.66,0.45,-0.36
2.8,5,207.64,506.58,114.64,-76.87,89.34,-89.34,0.45,-0.36
2.79,5,209.11,506.58,113.26,-77.05,74.69,-74.69,0.45,-0.36
2.79,5,210.58,506.58,111.79,-76.77,89.2,-59.47,0.45,-0.36
2.8,5,210.58,505.11,110.24,-76.65,74.27,-74.27,0.45,-0.36
2.8,5,212.06,505.11,108.93,-76.24,89.11,-59.41,0.45,-0.36
2.8,5,213.53,503.64,107.53,-76.15,89.13,-74.27,0.45,-0.36
2.8,5,213.53,503.64,106.5,-76.08,75.54,-75.54,0.45,-0.36
2.81,5,215,502.16,105.54,-76.16,91.95,-76.63,0.45,-0.36
2.8,5,216.48,500.69,105.5,-76.54,105.04,-90.04,0.45,-0.36
2.8,5,217.95,500.69,105.18,-76.61,105.01,-75.01,0.45,-0.36
2.79,5,219.42,499.22,105.15,-76.66,104.75,-74.82,0.45,-0.36
2.8,5,219.42,499.22,105.15,-76.58,105.08,-75.06,0.45,-0.36
2.81,5,220.89,497.75,105.25,-76.92,105.14,-75.11,0.45,-0.36
2.8,5,222.37,497.75,105.98,-76.83,120.07,-75.04,0.45,-0.36
2.81,5,223.84,496.27,106.82,-76.9,120.04,-75.02,0.45,-0.36
2.8,5,225.31,494.8,107.61,-76.95,119.93,-89.95,0.45,-0.36
2.8,5,226.78,494.8,108.67,-77.44,135.57,-75.32,0.45,-0.36
2.79,5,228.26,493.33,109.72,-77.51,122.24,-91.68,0.45,-0.36
2.79,5,229.73,493.33,110.68,-77.53,135.69,-75.38,0.45,-0.36
2.8,5,231.2,493.33,111.59,-77.41,134.85,-61.35,0.45,-0.36
2.81,5,232.67,491.86,112.96,-77.13,134.71,-74.84,0.45,-0.36
2.81,5,234.15,491.86,114.28,-77.05,135.96,-75.54,0.45,-0.36
2.81,5,235.62,490.38,115.46,-76.96,135.18,-75.1,0.45,-0.36
2.81,5,237.09,488.91,116.34,-77.01,146.95,-88.17,0.45,-0.36
2.82,5,238.56,488.91,117.57,-77.31,151.61,-75.81,0.45,-0.36
2.81,5,240.04,487.44,119.02,-77.2,150.23,-75.11,0.45,-0.36
2.81,5,241.51,487.44,120.41,-77.1,150.46,-75.23,0.45,-0.36
2.81,5,242.98,485.97,121.26,-76.84,151.67,-75.83,0.45,-0.36
2.82,5,244.46,485.97,122.2,-76.73,149.98,-74.99,0.45,-0.36
2.81,5,245.93,485.97,123.58,-76.66,150.22,-75.11,0.45,-0.36
2.81,5,247.4,484.49,125.04,-76.59,150.85,-75.43,0.45,-0.36
2.8,5,248.87,483.02,125.57,-76.86,144.1,-86.46,0.45,-0.36
2.81,5,250.35,483.02,126.64,-76.77,144.14,-72.07,0.45,-0.36
2.8,5,250.35,481.55,127.4,-76.85,132.75,-73.75,-0.37,-0.43
2.79,5,253.29,481.55,128.27,-76.63,155.67,-70.76,-0.37,-0.43
2.8,5,253.29,480.07,128.92,-77.03,127.21,-84.8,-0.37,-0.43
2.81,5,254.76,480.07,129.39,-76.73,127.2,-70.67,-0.37,-0.43
2.81,5,254.76,478.6,129.26,-76.88,126.89,-84.59,-0.37,-0.43
2.81,5,253.29,477.13,127.72,-76.9,98.15,-84.13,-0.37,-0.43
2.8,5,253.29,477.13,125.58,-77.25,69.96,-83.95,-0.37,-0.43
2.8,5,251.82,475.66,122.3,-77.45,42.07,-84.13,-0.37,-0.43
2.81,5,250.35,475.66,117.71,-77.48,14.61,-73.05,-0.37,-0.43
2.81,5,250.35,474.18,112.36,-77.55,0,-87.56,-0.37,-0.43
2.81,5,248.87,474.18,107.36,-77.64,-14.5,-72.5,-0.37,-0.43
2.8,5,247.4,472.71,100.1,-77.83,-58.26,-87.39,-0.37,-0.43
2.81,5,245.93,471.24,92.19,-77.88,-73.06,-87.67,-0.37,-0.43
2.8,5,245.93,471.24,85.11,-78.25,-87.15,-87.15,-0.37,-0.43
2.8,5,244.46,469.77,77.91,-78.59,-101.17,-86.72,-0.37,-0.43
2.81,5,242.98,469.77,65.67,-79.06,-102.96,-73.54,-0.37,-0.43
2.8,5,241.51,468.29,56.82,-79.37,-117.94,-88.45,-0.37,-0.43
2.8,5,240.04,468.29,49.86,-79.53,-117.01,-73.13,-0.37,-0.43
2.81,5,238.56,466.82,40.07,-80.03,-117.8,-88.35,-0.37,-0.43
2.81,5,237.09,465.35,32.18,-80.73,-132.45,-88.3,-0.37,-0.43
2.81,5,237.09,465.35,26.28,-81.02,-117.16,-87.87,-0.37,-0.43
2.81,5,235.62,463.88,17.59,-81.68,-120.13,-90.1,-0.37,-0.43
2.81,5,234.15,462.4,10.69,-81.95,-120.22,-90.16,-0.37,-0.43
2.81,5,234.15,462.4,5.53,-82.27,-120.07,-90.05,-0.37,-0.43
2.81,5,232.67,460.93,3.13,-82.5,-115.66,-86.75,-0.37,-0.43
2.81,5,231.2,459.46,-5.26,-82.97,-116.23,-101.7,-0.37,-0.43
2.81,5,229.73,459.46,-10.95,-83.43,-115.74,-86.81,-0.37,-0.43
2.81,5,228.26,457.99,-16.12,-83.76,-116.73,-102.14,-0.37,-0.43
2.8,5,226.78,457.99,-21.01,-83.92,-115.85,-86.89,-0.37,-0.43
2.8,5,225.31,456.51,-25.78,-84.05,-129.95,-86.63,-0.37,-0.43
2.8,5,225.31,456.51,-27.57,-84.1,-115.45,-86.58,-0.37,-0.43
2.8,5,223.84,455.04,-33.72,-84.1,-113.28,-84.96,-0.37,-0.43
2.81,5,222.37,453.57,-37.75,-84.42,-113.23,-99.08,-0.37,-0.43
2.81,5,222.37,453.57,-40.72,-84.44,-126.81,-84.54,-0.37,-0.43
2.81,5,219.42,452.09,-45.32,-84.77,-119.66,-89.74,-0.37,-0.43
2.81,5,219.42,452.09,-48.87,-84.8,-117.78,-73.61,-0.37,-0.43
2.81,5,217.95,450.62,-52.1,-84.97,-117.77,-88.33,-0.37,-0.43
2.81,5,216.48,449.15,-55.54,-85.38,-118.02,-88.51,-0.37,-0.43
2.8,5,215,447.68,-58.59,-85.67,-117.72,-103.01,-0.37,-0.43
2.8,5,213.53,447.68,-61.48,-86.08,-117.76,-88.32,-0.37,-0.43
2.8,5,213.53,446.2,-64.09,-86.6,-106.2,-106.2,-0.37,-0.43
2.8,5,212.06,446.2,-66.73,-86.95,-120.35,-90.26,-0.37,-0.43
2.81,5,212.06,444.73,-68.91,-86.96,-105.14,-90.12,-0.37,-0.43
2.81,5,210.58,444.73,-70.79,-87.09,-105.53,-90.45,-0.37,-0.43
2.81,5,209.11,443.26,-72.99,-86.87,-105.15,-90.13,-0.37,-0.43
2.8,5,207.64,441.79,-74.87,-87.18,-120.35,-90.27,-0.37,-0.43
2.81,5,207.64,441.79,-76.36,-87.34,-106.17,-91,-0.37,-0.43
2.81,5,206.17,440.31,-77.2,-87.45,-103.13,-88.4,-0.37,-0.43
2.8,5,206.17,440.31,-78.51,-87.29,-90.19,-75.16,-0.37,-0.43
2.8,5,206.17,438.84,-78.79,-87.29,-75.43,-90.51,-0.37,-0.43
2.81,5,204.69,438.84,-79.34,-86.98,-89.94,-74.95,-0.37,-0.43
2.81,5,204.69,437.37,-79.13,-87.12,-75,-90,-0.37,-0.43
2.81,5,203.22,435.9,-79.51,-87.41,-75.12,-90.14,-0.37,-0.43
2.8,5,203.22,434.42,-79.25,-87.71,-75.2,-105.28,-0.37,-0.43
2.81,5,201.75,434.42,-79.07,-87.79,-75.2,-90.24,-0.37,-0.43
2.8,5,201.75,432.95,-78.43,-87.75,-60.04,-90.07,-0.37,-0.43
2.81,5,200.28,432.95,-77.68,-87.87,-75.07,-90.09,-0.37,-0.43
2.8,5,200.28,431.48,-76.99,-87.58,-60.2,-90.3,-0.37,-0.43
2.8,5,200.28,430.01,-76.17,-88.01,-60.12,-105.21,-0.37,-0.43
2.8,5,200.28,430.01,-75.23,-88.11,-45.11,-90.22,-0.37,-0.43
2.81,5,198.8,430.01,-74.34,-88.06,-60.63,-75.79,-0.37,-0.43
2.82,5,197.33,428.53,-73.8,-88.17,-60.1,-90.15,-0.37,-0.43
2.8,5,197.33,427.06,-73.12,-87.83,-60.05,-90.07,-0.37,-0.43
2.81,5,195.86,427.06,-72.91,-87.92,-75.53,-90.64,-0.37,-0.43
2.8,5,195.86,425.59,-72.36,-87.36,-58.75,-88.13,-0.37,-0.43
2.79,5,194.39,425.59,-72.17,-87.15,-74.4,-74.4,-0.37,-0.43
2.8,5,194.39,424.12,-72.12,-87.24,-59.54,-89.3,-0.37,-0.43
2.8,5,192.91,422.64,-71.98,-87.38,-70.6,-98.84,-0.37,-0.43
2.81,5,192.91,422.64,-71.94,-87.43,-71.46,-85.76,-0.37,-0.43
2.81,5,191.44,421.17,-72.48,-86.77,-85.85,-85.85,-0.37,-0.43
2.81,5,189.97,421.17,-72.98,-86.71,-86.19,-86.19,-0.37,-0.43
2.8,5,189.97,419.7,-73.61,-86.67,-85.8,-85.8,-0.37,-0.43
2.81,5,188.5,418.22,-73.93,-86.76,-85.76,-100.06,-0.37,-0.43
2.8,5,188.5,418.22,-74.36,-86.71,-71.33,-85.59,-0.37,-0.43
2.8,5,187.02,416.75,-74.74,-87.34,-89.12,-103.97,-0.37,-0.43
2.81,5,185.55,416.75,-75.33,-87.32,-86.59,-86.59,-0.37,-0.43
2.81,5,184.08,415.28,-76.03,-87.15,-101.05,-86.62,-0.37,-0.43
2.81,5,184.08,415.28,-76.95,-86.79,-90.52,-75.43,-0.37,-0.43
2.81,5,182.61,413.81,-78.17,-86.94,-105.16,-90.14,-0.37,-0.43
2.81,5,182.61,412.33,-78.76,-87.39,-90.09,-90.09,-0.37,-0.43
2.82,5,181.13,412.33,-79.73,-87.5,-89.49,-89.49,-0.37,-0.43
2.82,5,179.66,410.86,-80.82,-87.62,-105.32,-90.28,-0.37,-0.43
2.82,5,178.19,409.39,-81.87,-87.6,-105.33,-90.28,-0.37,-0.43
2.8,5,176.71,409.39,-83.45,-87.72,-120.16,-90.12,-0.37,-0.43
2.8,5,176.71,407.92,-84.65,-87.39,-105.14,-90.12,-0.37,-0.43
2.8,5,175.24,406.44,-85.79,-87.82,-105.29,-105.29,-0.37,-0.43
2.8,5,173.77,406.44,-87.04,-88.08,-105.55,-90.47,-0.37,-0.43
2.81,5,172.3,404.97,-88.24,-88.19,-120.65,-90.49,-0.37,-0.43
2.82,5,170.82,404.97,-89.36,-88.28,-120.34,-90.26,-0.37,-0.43
2.82,5,170.82,403.5,-90.72,-88.22,-105,-90,-0.37,-0.43
2.82,5,169.35,403.5,-91.47,-88.3,-123.55,-92.66,-0.37,-0.43
2.82,5,167.88,400.55,-93.57,-88.85,-116.65,-102.07,-0.37,-0.43
2.8,5,166.41,400.55,-94.11,-89.09,-116.18,-87.13,-0.37,-0.43
2.8,5,164.93,400.55,-95.07,-89.02,-116.22,-87.16,-0.37,-0.43
2.8,5,164.93,399.08,-96.13,-89.37,-116.28,-87.21,-0.37,-0.43
2.82,5,161.99,397.61,-97.62,-89.12,-131.31,-87.54,-0.37,-0.43
2.82,5,161.99,397.61,-98.36,-89.05,-116.6,-87.45,-0.37,-0.43
2.82,5,160.52,396.14,-99.76,-89.09,-116.63,-87.47,-0.37,-0.43
2.81,5,159.04,396.14,-100.4,-89.04,-116.67,-87.5,-0.37,-0.43
2.81,5,159.04,394.66,-101.19,-88.96,-116.75,-87.56,-0.37,-0.43
2.81,5,157.57,393.19,-101.89,-89.11,-107.27,-91.95,-0.37,-0.43
2.82,5,156.1,393.19,-102.88,-88.93,-120.65,-75.41,-0.37,-0.43
2.81,5,154.63,391.72,-103.56,-88.53,-120.55,-90.41,-0.37,-0.43
2.81,5,153.15,391.72,-104.37,-88.61,-119.9,-89.93,-0.37,-0.43
2.81,5,151.68,390.24,-105.28,-88.4,-120.16,-90.12,-0.37,-0.43
2.82,5,151.68,388.77,-105.87,-88.47,-120.23,-90.17,-0.37,-0.43
2.81,5,150.21,388.77,-106.71,-88.57,-120.5,-90.37,-0.37,-0.43
2.81,5,148.73,387.3,-107.35,-88.9,-119.83,-89.87,-0.37,-0.43
2.81,5,147.26,387.3,-107.93,-88.92,-120.14,-90.11,-0.37,-0.43
2.81,5,145.79,385.83,-108.67,-89.11,-134.39,-89.59,-0.37,-0.43
2.81,5,145.79,385.83,-109.03,-89.01,-121.92,-76.2,-0.37,-0.43
2.8,5,144.32,382.88,-109.45,-88.77,-116.55,-101.98,-0.37,-0.43
2.8,5,142.84,382.88,-110.22,-89.27,-116.64,-87.48,-0.37,-0.43
2.8,5,141.37,381.41,-110.82,-89.61,-116.53,-100.69,-0.37,-0.43
2.8,5,139.9,381.41,-111.24,-89.78,-131.47,-87.64,-0.37,-0.43
2.8,5,138.43,379.94,-111.65,-90.1,-131.29,-87.53,-0.37,-0.43
2.8,5,138.43,378.46,-111.89,-90.26,-116.69,-102.1,-0.37,-0.43
2.8,5,136.95,378.46,-112.24,-90.24,-116.02,-87.02,-0.37,-0.43
2.8,5,135.48,376.99,-112.79,-90.86,-116.65,-102.07,-0.37,-0.43
2.81,5,134.01,375.52,-112.99,-91.14,-117.11,-102.47,-0.37,-0.43
2.81,5,134.01,375.52,-113.18,-91.74,-133.68,-103.97,-0.37,-0.43
2.81,5,132.54,374.05,-113.57,-91.66,-105.77,-90.66,-0.37,-0.43
2.81,5,131.06,372.57,-113.88,-91.87,-120.17,-105.15,-0.37,-0.43
2.81,5,129.59,372.57,-114.22,-91.95,-122.43,-91.82,-0.37,-0.43
2.81,5,128.12,371.1,-114.31,-92.27,-119.38,-104.46,-0.37,-0.43
2.81,5,126.65,369.63,-114.43,-92.59,-119.88,-104.9,-0.37,-0.43
2.81,5,126.65,369.63,-114.57,-92.77,-105.77,-90.66,-0.37,-0.43
2.82,5,125.17,368.16,-114.71,-92.81,-105.61,-90.52,-0.37,-0.43
2.81,5,123.7,368.16,-114.83,-92.67,-119.73,-89.8,-0.37,-0.43
2.8,5,122.23,366.68,-114.94,-92.55,-120.5,-90.38,-0.37,-0.43
2.81,5,122.23,365.21,-115.11,-92.63,-120.06,-105.05,-0.37,-0.43
2.8,5,120.75,365.21,-115.26,-93,-105.34,-90.29,-0.37,-0.43
2.81,5,119.28,363.74,-115.35,-93.01,-105.07,-90.06,-0.37,-0.43
2.81,5,117.81,363.74,-115.4,-92.89,-120.11,-90.08,-0.37,-0.43
2.81,5,117.81,362.26,-115.34,-92.93,-110.28,-96.49,-0.37,-0.43
2.81,5,116.34,360.79,-115.06,-92.65,-114.23,-85.68,-0.37,-0.43
2.81,5,114.86,360.79,-114.84,-92.28,-113.2,-84.9,-0.37,-0.43
2.81,5,114.86,360.79,-114.81,-92.19,-112.13,-84.1,-0.37,-0.43
2.81,5,113.39,359.32,-114.33,-92.05,-106.09,-79.57,-0.37,-0.43
2.8,5,113.39,357.85,-113.33,-92.1,-93.14,-93.14,-0.37,-0.43
2.8,5,111.92,356.37,-112.72,-91.87,-92.73,-92.73,-0.37,-0.43
2.8,5,111.92,356.37,-111.81,-91.66,-80.56,-80.56,-0.37,-0.43
2.81,5,111.92,354.9,-110.24,-91.6,-79.63,-92.9,-0.37,-0.43
2.81,5,110.45,353.43,-108.35,-91.53,-79.69,-92.97,-0.37,-0.43
2.81,5,110.45,353.43,-106.53,-91.58,-66.37,-92.91,-0.37,-0.43
2.8,5,108.97,351.96,-105.21,-91.83,-84.24,-98.28,-0.37,-0.43
2.8,5,108.97,351.96,-103.02,-91.52,-56.07,-84.1,-0.37,-0.43
2.81,5,108.97,350.48,-101.59,-91.51,-55.01,-96.27,-0.37,-0.43
2.81,5,107.5,350.48,-99.02,-91.29,-59.1,-73.87,-0.37,-0.43
2.8,5,107.5,349.01,-97.07,-91.18,-59.47,-89.2,-0.37,-0.43
2.8,5,107.5,347.54,-94.64,-90.92,-44.4,-88.79,-0.37,-0.43
2.81,5,106.03,347.54,-92.49,-90.84,-59.39,-89.09,-0.37,-0.43
2.8,5,106.03,346.07,-90.87,-90.62,-59.45,-89.18,-0.37,-0.43
2.81,5,106.03,346.07,-89.04,-90.12,-45.08,-75.13,-0.37,-0.43
2.8,5,106.03,344.59,-87.25,-89.88,-44.16,-88.31,-0.37,-0.43
2.81,5,106.03,344.59,-84.7,-89.21,-29.45,-73.62,-0.37,-0.43
2.81,5,104.56,343.12,-82.28,-88.88,-44.14,-88.28,-0.37,-0.43
2.81,5,104.56,341.65,-80.43,-88.89,-44.57,-89.14,-0.37,-0.43
2.81,5,103.08,341.65,-78.83,-88.92,-44.89,-89.79,-0.37,-0.43
2.81,5,103.08,340.18,-77.14,-88.77,-44.58,-89.16,-0.37,-0.43
2.81,5,101.61,340.18,-76.25,-88.6,-59.76,-74.71,-0.37,-0.43
2.8,5,100.14,338.7,-75.43,-88.49,-59.51,-89.27,-0.37,-0.43
2.79,5,100.14,338.7,-74.64,-87.94,-59.48,-74.35,-0.37,-0.43
2.81,5,100.14,337.23,-74.05,-87.99,-59.5,-89.25,-0.37,-0.43
2.8,5,98.67,335.76,-73.82,-87.96,-75.73,-90.88,-0.37,-0.43
2.79,5,97.19,335.76,-74.47,-88.06,-90.12,-90.12,-0.37,-0.43
2.8,5,97.19,334.29,-74.79,-88.3,-75.28,-90.33,-0.37,-0.43
2.8,5,95.72,334.29,-75.4,-87.81,-74.96,-74.96,-0.37,-0.43
2.8,5,94.25,332.81,-75.97,-87.92,-89.69,-89.69,-0.37,-0.43
2.81,5,94.25,331.34,-76.54,-87.46,-75.85,-91.02,-0.37,-0.43
2.81,5,92.78,331.34,-76.95,-87.64,-90.07,-90.07,-0.37,-0.43
2.81,5,91.3,329.87,-77.59,-87.61,-89.98,-89.98,-0.37,-0.43
2.81,5,89.83,328.39,-78.5,-87.73,-105.3,-90.26,-0.37,-0.43
2.81,5,88.36,328.39,-80.16,-87.88,-121.51,-91.13,-0.37,-0.43
2.8,5,88.36,326.92,-81.29,-87.48,-104.98,-89.99,-0.37,-0.43
2.8,5,86.88,326.92,-82.02,-87.46,-105.8,-75.57,-0.37,-0.43
2.8,5,85.41,325.45,-83.45,-87.3,-105.98,-90.84,-0.37,-0.43
2.79,5,83.94,323.98,-84.77,-87.55,-120.31,-90.23,-0.37,-0.43
2.8,5,82.47,323.98,-85.92,-87.68,-120.1,-90.08,-0.37,-0.43
2.8,5,82.47,322.5,-87.61,-88.1,-120.13,-90.09,-0.37,-0.43
2.81,5,80.99,322.5,-89.04,-88.18,-120.32,-90.24,-0.37,-0.43
2.81,5,79.52,321.03,-90.41,-88.13,-120.13,-90.1,-0.37,-0.43
2.81,5,78.05,319.56,-91.71,-88.07,-120.26,-90.2,-0.37,-0.43
2.8,5,78.05,319.56,-92.54,-88.16,-105.74,-90.64,-0.37,-0.43
2.8,5,76.58,318.09,-94.27,-88.8,-120.46,-90.34,-0.37,-0.43
2.79,5,75.1,318.09,-95.55,-88.87,-120.09,-90.07,-0.37,-0.43
2.8,5,73.63,316.61,-96.47,-89.08,-120.53,-90.4,-0.37,-0.43
2.8,5,72.16,315.14,-97.55,-89.04,-120.37,-90.28,-0.37,-0.43
2.8,5,70.69,315.14,-98.48,-89.07,-120.33,-90.25,-0.37,-0.43
2.81,5,70.69,313.67,-99.54,-88.97,-120.1,-90.08,-0.37,-0.43
2.81,5,69.21,312.2,-100.43,-89.5,-119.65,-104.69,-0.37,-0.43
2.8,5,67.74,312.2,-101.24,-89.52,-120.84,-90.63,-0.37,-0.43
2.81,5,66.27,310.72,-102.16,-89.83,-120.09,-90.07,-0.37,-0.43
2.8,5,64.8,310.72,-102.87,-89.85,-120.59,-90.44,-0.37,-0.43
2.8,5,64.8,309.25,-103.89,-89.72,-120.16,-90.12,-0.37,-0.43
2.81,5,63.32,307.78,-104.54,-89.75,-120.08,-90.06,-0.37,-0.43
2.81,5,61.85,307.78,-105.3,-89.76,-120.16,-90.12,-0.37,-0.43
2.81,5,60.38,306.31,-105.91,-90.09,-122.26,-91.7,-0.37,-0.43
2.8,5,58.9,304.83,-106.62,-90.4,-120.23,-105.2,-0.37,-0.43
2.81,5,58.9,304.83,-107.29,-90.39,-120.63,-90.47,-0.37,-0.43
2.81,5,57.43,304.83,-107.62,-90.05,-115.36,-72.1,0.48,0.57
2.81,5,55.96,303.36,-108.17,-89.9,-115.44,-86.58,0.48,0.57
2.81,5,54.49,301.89,-108.52,-89.59,-115.7,-86.78,0.48,0.57
2.81,5,54.49,301.89,-108.71,-89.44,-100.93,-86.51,0.48,0.57
2.81,5,54.49,303.36,-108.3,-88,-101.06,-57.75,0.48,0.57
2.81,5,55.96,304.83,-106.94,-86.37,-71.62,-42.97,0.48,0.57
2.81,5,57.43,304.83,-104.52,-83.55,-43.35,-28.9,0.48,0.57
