BatteryLevel,State,DistanceL,DistanceR,SpeedL,SpeedR
2.9,5,1362.17,-390.24,-0,60.5
2.89,5,1362.17,-382.88,-0,1.1
2.89,5,1362.17,-382.88,-0,0.01
2.89,5,1378.37,-400.55,9.66,-17.59
2.89,5,1378.37,-400.55,0.07,-0.18
2.89,5,1378.37,-400.55,0,-0
2.88,5,1378.37,-400.55,0,-0
2.88,5,1443.17,-400.55,94.01,-0
2.88,5,1538.89,-400.55,103.06,-0
2.89,5,1556.56,-400.55,2.2,-0
2.89,5,1556.56,-400.55,0.02,-0
2.9,5,1556.56,-400.55,0,-0
2.89,5,1556.56,-400.55,0,-0
2.88,5,1560.98,-400.55,0.78,-0
2.89,5,1560.98,-400.55,0.01,-0
2.9,5,1560.98,-400.55,0,-0
2.89,5,1560.98,-400.55,0,-0
2.89,5,1562.45,-459.46,1.23,-69.6
2.88,5,1562.45,-533.09,0.01,-69.83
2.88,5,1562.45,-484.49,0,64.49
2.89,5,1562.45,-416.75,0,68.58
2.9,5,1568.34,-431.48,1.01,-19.94
2.89,5,1568.34,-431.48,0.01,-0.16
2.89,5,1568.34,-449.15,0,-44.36
2.89,5,1568.34,-533.09,0,-80.67
2.89,5,1568.34,-549.29,0,-2.6
2.89,5,1568.34,-549.29,0,-0.02
2.89,5,1558.03,-575.8,-4.66,-12.95
2.89,5,1558.03,-575.8,-0.04,-0.1
2.89,5,1559.51,-505.11,0.29,83.54
2.9,5,1559.51,-418.22,0,89.91
2.9,5,1569.81,-399.08,2.1,4.17
2.89,5,1569.81,-399.08,0.02,0.03
2.88,5,1571.29,-412.33,0.17,-7.21
2.89,5,1571.29,-412.33,0,-0.05
2.89,5,1571.29,-407.92,0,0.59
2.89,5,1571.29,-407.92,0,0
2.88,5,1569.81,-406.44,-0.17,0.35
2.89,5,1569.81,-406.44,-0,0
2.89,5,1569.81,-412.33,-0,-0.94
2.89,5,1569.81,-412.33,-0,-0.01
2.9,5,1569.81,-412.33,-0,-0
2.89,5,1569.81,-412.33,-0,-0
2.89,5,1569.81,-428.53,-0,-16.61
2.89,5,1569.81,-428.53,-0,-0.12
2.89,5,1533,-483.02,-57.74,-75.51
2.89,5,1477.04,-559.6,-41.3,-75.13
2.89,5,1477.04,-547.82,0.07,16.39
2.88,5,1477.04,-547.82,0,0.12
2.88,5,1477.04,-547.82,0,0
2.89,5,1477.04,-547.82,0,0
2.89,5,1550.67,-553.71,97.26,-1.36
2.89,5,1639.03,-553.71,94.28,-0.01
2.9,9,1650.81,-547.82,1.68,1.01
2.83,6,1715.6,-519.84,147.92,65.38
2.88,6,1912.94,-399.08,179.25,130.62
2.84,6,1992.46,-294.52,82.31,85.51
2.87,6,2102.9,-187.02,117.34,97.01
3.01,7,2105.85,-184.08,1.26,1.07
3,7,2105.85,-184.08,0.01,0.01
3.01,7,2105.85,-184.08,0,0
3,7,2105.85,-184.08,0,0
3.01,7,2105.85,-184.08,0,0
3.01,7,2105.85,-184.08,0,0
