BatteryLevel,State,DistanceL,DistanceR,SpeedL,SpeedR
3.07,5,857.07,748.09,0,-1.68
3.07,5,857.07,748.09,0,-0.01
3.01,5,840.87,755.45,-2.59,0.76
3,5,840.87,755.45,-0.02,0.01
3.02,5,826.14,745.15,-4.33,-2.02
3.02,5,826.14,745.15,-0.04,-0.02
3.03,5,857.07,777.54,10.22,19.76
2.99,5,874.74,755.45,42,-52.73
2.87,5,764.29,756.93,-230.12,1.55
3.01,5,662.68,667.1,-122.68,-115.62
3.03,5,596.41,659.73,-17.41,39.53
3.02,9,596.41,698.02,-0.14,19.18
2.9,9,608.19,712.75,-29.1,-14.05
3.01,6,527.2,661.21,-1.27,0.22
2.97,6,680.35,728.95,102.7,58.29
3.01,6,764.29,798.16,113.41,44.38
3.03,6,861.48,814.36,68.84,2.86
3,6,864.43,815.83,0.92,0.12
3.01,6,864.43,815.83,0.01,0
3.01,6,864.43,815.83,0,0
3.01,6,864.43,815.83,0,0
2.84,6,864.43,808.47,0,-15.6
2.84,6,864.43,749.56,0,-50.8
2.93,6,824.67,728.95,-115.02,-66.57
3.01,5,706.86,650.9,-102.04,-65.67
3.02,9,624.39,594.94,-59.04,-33.58
2.93,9,646.48,609.67,42.26,31.4
3.02,5,572.85,555.18,-116.38,-82.84
3.02,9,621.45,533.09,24.88,-9.42
2.88,9,652.37,559.6,13.98,14.57
3.02,5,569.9,497.75,-16.91,-16.3
3,5,569.9,497.75,-0.13,-0.13
3.02,5,578.74,528.67,5.79,41.16
3.02,9,578.74,544.87,0.05,3.01
3.02,6,633.23,575.8,116.55,68.23
3.02,6,752.51,664.15,73.11,65.65
3.02,6,752.51,664.15,0.58,0.52
3.02,6,752.51,664.15,0,0
3.02,6,752.51,664.15,0,0
3.02,6,752.51,664.15,0,0
3.02,6,752.51,664.15,0,0
3.02,6,752.51,664.15,0,0
2.83,6,752.51,664.15,0,0
2.85,6,752.51,664.15,0,0
3.02,6,640.59,581.69,-164.82,-121.31
3.01,5,621.45,568.43,-50.74,-37.77
3.01,5,550.76,512.47,-52.19,-50.92
3,5,530.14,493.33,37.72,18.31
3.01,5,559.6,511,4.79,3.53
3.01,5,559.6,530.14,0.04,44.16
3.02,5,559.6,593.47,0,59.43
3,5,559.6,633.23,0,16.34
3.02,5,559.6,633.23,0,0.13
3.01,5,534.56,609.67,-48.6,-46.25
3.01,5,449.15,543.4,-67.57,-60.16
3.02,5,365.21,516.89,-72.71,15.17
3.02,9,298.94,546.34,-31.87,13.31
3.02,6,306.31,550.76,12.42,8.56
3.02,6,463.88,643.54,153.93,100.3
3.01,6,586.1,771.65,109.67,135.78
3.02,6,695.08,920.39,112.14,140.02
3.01,6,830.56,1039.67,144.29,117.1
3.02,6,951.31,1166.32,105.7,131.52
